sentiment_score,satisfaction,start_location_encoded,end_location_encoded,verified_encoded,traveller_type_Business,traveller_type_Couple Leisure,traveller_type_Family Leisure,traveller_type_Solo Leisure,class_Business Class,class_Economy Class,class_First Class,class_Premium Economy
0.8402,0,0.39558232931726905,0.56,1,1,0,0,0,1,0,0,0
-0.8487,1,0.8,0.4668192219679634,1,1,0,0,0,0,1,0,0
0.9744,1,0.25,0.5714285714285714,1,0,0,0,1,0,0,0,1
0.9783,1,0.39558232931726905,0.6666666666666666,1,1,0,0,0,0,0,0,1
0.9435,1,0.39558232931726905,0.35714285714285715,1,0,0,1,0,0,0,0,1
-0.7522,1,0.375,0.3553299492385787,1,0,1,0,0,1,0,0,0
0.9432,1,0.44878048780487806,0.6,1,1,0,0,0,1,0,0,0
0.9701,1,0.39558232931726905,0.75,1,0,0,0,1,0,1,0,0
-0.4976,0,0.39558232931726905,0.3333333333333333,0,1,0,0,0,0,1,0,0
-0.9158,0,0.25,0.4668192219679634,1,0,1,0,0,0,1,0,0
-0.3816,0,0.0,0.4513888888888889,1,0,0,0,1,0,0,1,0
-0.697,0,0.39558232931726905,0.2857142857142857,1,0,1,0,0,0,1,0,0
-0.9723,0,0.3125,0.3553299492385787,1,0,0,0,1,0,1,0,0
0.9552,1,0.5,0.3553299492385787,1,0,1,0,0,0,0,0,1
0.9815,1,0.5,0.4668192219679634,1,0,1,0,0,1,0,0,0
0.9366,1,0.39558232931726905,0.5,1,0,1,0,0,0,0,1,0
0.9507,1,0.39558232931726905,1.0,1,0,0,0,1,0,1,0,0
0.8577,0,0.375,0.0,1,1,0,0,0,0,0,0,1
-0.7906,1,0.4375,0.4513888888888889,1,0,1,0,0,0,1,0,0
-0.7226,0,0.2,0.3333333333333333,1,1,0,0,0,1,0,0,0
0.7089,1,0.5223367697594502,0.3333333333333333,1,0,0,1,0,0,1,0,0
0.7551,1,0.4444444444444444,0.3553299492385787,1,0,0,1,0,1,0,0,0
0.4547,0,0.4375,0.3333333333333333,1,0,0,0,1,0,1,0,0
-0.4019,1,0.4,0.56,1,0,0,0,1,0,1,0,0
0.8074,1,0.3,0.4668192219679634,1,0,0,1,0,0,1,0,0
0.9817,0,0.39558232931726905,0.0,0,1,0,0,0,0,1,0,0
-0.9509,0,0.23809523809523808,0.3553299492385787,1,0,1,0,0,0,1,0,0
0.4492,1,0.4444444444444444,0.2857142857142857,1,0,1,0,0,0,0,1,0
0.979,1,0.39558232931726905,1.0,1,0,1,0,0,1,0,0,0
0.9517,1,0.39558232931726905,0.56,1,0,0,1,0,1,0,0,0
0.8885,1,0.39558232931726905,0.3333333333333333,1,1,0,0,0,1,0,0,0
0.4885,0,0.5,0.4513888888888889,1,0,1,0,0,0,0,0,1
0.877,0,0.7777777777777778,0.38461538461538464,1,1,0,0,0,1,0,0,0
0.2617,0,0.125,0.4668192219679634,1,0,0,0,1,0,1,0,0
-0.8402,0,0.25,0.3553299492385787,1,0,0,0,1,0,0,0,1
0.9791,1,0.7142857142857143,0.23529411764705882,1,0,0,0,1,0,1,0,0
-0.8935,0,0.0,0.4513888888888889,1,0,1,0,0,0,0,0,1
-0.1814,0,0.0,0.4668192219679634,1,0,0,0,1,0,1,0,0
-0.4866,0,0.39558232931726905,0.38461538461538464,1,1,0,0,0,1,0,0,0
0.017,1,0.39558232931726905,0.6666666666666666,1,1,0,0,0,0,0,0,1
0.8883,1,0.5,0.3553299492385787,1,1,0,0,0,0,0,0,1
-0.8664,0,0.16666666666666666,0.3553299492385787,1,1,0,0,0,0,0,0,1
-0.8957,0,0.5,0.4,1,0,0,0,1,0,1,0,0
0.2533,0,0.44878048780487806,0.0,1,0,0,0,1,0,1,0,0
-0.2973,0,0.39558232931726905,0.5714285714285714,1,0,1,0,0,0,1,0,0
0.946,1,0.5,0.38461538461538464,1,0,1,0,0,0,1,0,0
-0.5684,0,0.35714285714285715,0.3553299492385787,1,0,1,0,0,0,1,0,0
-0.128,0,0.5223367697594502,0.35,1,0,0,0,1,0,1,0,0
-0.8614,0,0.39558232931726905,0.5,1,0,0,0,1,0,1,0,0
0.1045,0,0.0,0.3553299492385787,1,1,0,0,0,0,1,0,0
0.6712,1,0.39558232931726905,0.7647058823529411,1,0,1,0,0,0,1,0,0
0.9865,1,0.46153846153846156,0.3553299492385787,1,0,1,0,0,0,1,0,0
0.2249,0,0.39558232931726905,0.2857142857142857,1,0,1,0,0,0,1,0,0
0.9867,1,0.39558232931726905,0.56,1,0,1,0,0,0,1,0,0
0.9953,1,0.5,0.3333333333333333,1,0,0,0,1,0,0,0,1
-0.8048,0,0.39558232931726905,0.25,1,0,0,0,1,0,1,0,0
0.8856,1,0.39558232931726905,0.3333333333333333,1,0,0,0,1,0,1,0,0
-0.8667,0,0.21428571428571427,0.25,1,0,0,0,1,0,0,0,1
-0.9688,0,0.5223367697594502,0.35714285714285715,1,0,0,1,0,0,1,0,0
0.9891,1,1.0,0.4668192219679634,1,0,0,0,1,0,1,0,0
0.3843,1,0.44878048780487806,0.6,0,0,0,0,1,0,1,0,0
-0.7896,0,0.14285714285714285,0.3,1,0,1,0,0,0,0,0,1
-0.8104,0,0.4444444444444444,0.3553299492385787,1,0,1,0,0,1,0,0,0
-0.7474,0,0.39558232931726905,0.75,1,0,0,0,1,0,1,0,0
-0.5256,0,0.2962962962962963,0.4668192219679634,1,0,0,0,1,0,1,0,0
-0.7644,0,0.2222222222222222,0.3553299492385787,1,1,0,0,0,0,1,0,0
0.9951,1,0.44878048780487806,0.4166666666666667,1,0,1,0,0,0,0,1,0
0.9903,1,0.6,0.3553299492385787,1,0,0,0,1,0,0,1,0
0.8745,0,0.4444444444444444,0.2857142857142857,1,0,0,0,1,0,1,0,0
-0.9476,0,0.0,0.4513888888888889,1,0,1,0,0,1,0,0,0
0.9674,1,0.6,0.4,1,0,1,0,0,0,1,0,0
0.714,0,0.125,0.3553299492385787,1,1,0,0,0,1,0,0,0
0.9652,1,0.4444444444444444,0.3553299492385787,1,0,1,0,0,0,0,1,0
-0.374,0,0.0,0.4513888888888889,1,1,0,0,0,1,0,0,0
-0.8807,0,0.44878048780487806,0.4166666666666667,1,0,1,0,0,0,0,1,0
0.6064,0,0.4583333333333333,0.3553299492385787,1,0,1,0,0,1,0,0,0
0.7912,0,0.0,0.3553299492385787,1,0,1,0,0,0,1,0,0
0.8682,1,0.7777777777777778,0.75,1,1,0,0,0,0,1,0,0
-0.9746,0,0.25,0.3553299492385787,1,0,0,1,0,0,1,0,0
0.9168,1,0.44878048780487806,0.3333333333333333,1,0,0,0,1,0,0,0,1
-0.6997,0,0.3333333333333333,0.4513888888888889,1,0,1,0,0,0,1,0,0
-0.9513,0,0.2962962962962963,0.375,1,0,0,1,0,0,1,0,0
0.9661,1,0.44878048780487806,0.5625,1,0,0,1,0,0,1,0,0
0.4903,0,0.0,0.3553299492385787,0,0,1,0,0,0,0,0,1
0.9628,1,0.4,0.4,1,1,0,0,0,1,0,0,0
-0.825,0,0.3793103448275862,0.3553299492385787,1,0,0,0,1,0,1,0,0
-0.9127,0,0.375,0.0,1,0,0,0,1,0,1,0,0
0.204,0,0.5223367697594502,0.0,1,1,0,0,0,0,1,0,0
0.9944,1,0.39558232931726905,0.56,1,0,1,0,0,0,0,1,0
-0.9552,0,0.39558232931726905,0.2857142857142857,1,1,0,0,0,1,0,0,0
0.8829,1,0.4166666666666667,0.4668192219679634,1,0,0,1,0,0,1,0,0
0.3919,0,0.46153846153846156,0.3333333333333333,1,0,0,0,1,0,1,0,0
-0.197,0,0.25,0.0,1,0,0,0,1,0,0,0,1
-0.9623,0,0.39558232931726905,0.0,1,0,0,0,1,0,1,0,0
0.9268,1,0.39558232931726905,0.7647058823529411,1,1,0,0,0,0,1,0,0
0.9559,1,0.5714285714285714,0.3553299492385787,1,0,0,0,1,1,0,0,0
0.7964,0,0.3125,0.3553299492385787,1,1,0,0,0,0,1,0,0
-0.7391,0,0.6666666666666666,0.3553299492385787,1,0,1,0,0,0,1,0,0
-0.5984,0,0.3333333333333333,0.3553299492385787,1,1,0,0,0,1,0,0,0
-0.4767,0,0.5,0.3553299492385787,1,0,0,0,1,0,1,0,0
-0.8837,0,0.24,0.35714285714285715,1,0,0,1,0,0,1,0,0
-0.0954,0,0.39558232931726905,0.125,1,0,0,1,0,0,1,0,0
0.852,1,0.39558232931726905,0.2857142857142857,1,0,0,0,1,0,1,0,0
0.6055,0,0.39558232931726905,0.4117647058823529,1,0,0,0,1,1,0,0,0
-0.8683,0,0.3333333333333333,0.3553299492385787,1,0,0,0,1,0,1,0,0
0.2344,0,0.44878048780487806,0.3,1,1,0,0,0,1,0,0,0
0.9953,1,0.6666666666666666,0.5625,1,0,0,0,1,1,0,0,0
0.9871,1,1.0,0.3553299492385787,1,0,0,0,1,0,1,0,0
0.7809,0,0.39558232931726905,0.3333333333333333,1,1,0,0,0,1,0,0,0
0.6705,1,0.5,0.3553299492385787,1,1,0,0,0,1,0,0,0
-0.4411,0,0.39558232931726905,0.3333333333333333,1,0,0,1,0,0,1,0,0
-0.3182,0,0.39558232931726905,0.4666666666666667,1,0,1,0,0,0,1,0,0
-0.3105,1,0.8,0.4668192219679634,1,0,0,1,0,0,1,0,0
0.9866,1,0.3793103448275862,0.3333333333333333,1,0,0,0,1,0,0,1,0
-0.5648,0,0.21428571428571427,0.3553299492385787,1,1,0,0,0,0,1,0,0
-0.9607,0,0.39558232931726905,0.6,1,0,0,0,1,0,1,0,0
0.3276,0,0.39558232931726905,0.0,1,1,0,0,0,0,1,0,0
0.9494,0,0.4444444444444444,0.3553299492385787,1,1,0,0,0,1,0,0,0
0.6808,1,0.24,0.4668192219679634,1,0,0,0,1,1,0,0,0
-0.9266,0,0.39558232931726905,0.25,1,0,1,0,0,1,0,0,0
0.8436,0,0.25,0.4668192219679634,1,0,0,0,1,0,0,0,1
-0.8122,0,0.5223367697594502,0.6,0,0,1,0,0,1,0,0,0
0.9269,0,0.5,0.375,0,0,1,0,0,0,0,1,0
0.4961,0,0.39558232931726905,0.4117647058823529,1,0,0,0,1,0,1,0,0
0.9454,1,0.5223367697594502,0.38461538461538464,1,0,0,1,0,0,1,0,0
0.9811,1,0.39558232931726905,0.5,1,0,0,0,1,0,1,0,0
-0.47,0,0.2222222222222222,0.3553299492385787,0,0,0,0,1,0,1,0,0
0.9917,1,0.39558232931726905,0.5,1,0,0,1,0,1,0,0,0
-0.8925,0,0.2,0.4668192219679634,1,0,0,1,0,0,1,0,0
0.9827,1,0.7777777777777778,0.4668192219679634,1,1,0,0,0,0,0,0,1
-0.2144,1,0.2962962962962963,1.0,1,0,1,0,0,1,0,0,0
-0.6795,0,0.0,0.3553299492385787,1,0,1,0,0,1,0,0,0
-0.6594,0,0.3,0.3553299492385787,1,0,1,0,0,0,0,0,1
-0.4753,0,0.4,0.3553299492385787,1,0,0,1,0,0,1,0,0
0.6757,1,0.3333333333333333,0.2857142857142857,1,0,0,0,1,0,0,0,1
0.9966,1,0.25,0.6666666666666666,1,0,1,0,0,0,1,0,0
0.3392,1,0.5223367697594502,0.35714285714285715,1,1,0,0,0,1,0,0,0
0.9992,1,0.5223367697594502,0.2857142857142857,0,0,1,0,0,0,0,1,0
-0.7237,0,0.0,0.4513888888888889,1,0,1,0,0,0,1,0,0
0.9959,1,0.5,0.4668192219679634,1,0,0,0,1,1,0,0,0
-0.5038,0,0.5223367697594502,0.0,1,0,1,0,0,1,0,0,0
0.3415,0,0.39558232931726905,0.29411764705882354,1,1,0,0,0,0,1,0,0
-0.9432,0,0.0,0.3553299492385787,1,0,1,0,0,0,1,0,0
0.9747,1,0.6,0.38461538461538464,0,0,0,0,1,0,0,0,1
-0.1317,1,0.5223367697594502,0.125,1,0,0,0,1,0,1,0,0
0.1982,1,0.4,0.4668192219679634,1,0,0,0,1,0,1,0,0
0.9624,1,0.42857142857142855,0.6,1,0,0,1,0,1,0,0,0
-0.981,0,0.5,0.4668192219679634,1,1,0,0,0,1,0,0,0
0.6369,0,0.24,0.3553299492385787,1,0,0,0,1,0,1,0,0
0.9543,0,0.6666666666666666,0.0,1,0,0,0,1,0,1,0,0
-0.2617,1,0.25,0.3553299492385787,1,0,0,1,0,0,1,0,0
0.6494,1,0.5223367697594502,0.5,1,0,0,0,1,0,1,0,0
0.9471,1,0.5223367697594502,1.0,0,0,0,0,1,0,1,0,0
-0.3655,0,0.39558232931726905,0.2857142857142857,1,0,1,0,0,1,0,0,0
0.9976,1,0.5223367697594502,0.5,1,0,0,1,0,0,0,1,0
-0.897,0,0.0,0.3553299492385787,1,0,1,0,0,0,0,0,1
-0.7896,0,0.39558232931726905,0.5625,1,0,0,1,0,0,1,0,0
-0.3404,1,0.5,0.3553299492385787,1,1,0,0,0,1,0,0,0
-0.8254,0,0.2962962962962963,0.3,1,0,0,1,0,1,0,0,0
0.9961,1,0.6470588235294118,0.3553299492385787,1,0,0,0,1,0,0,0,1
0.9841,1,0.35714285714285715,0.4668192219679634,1,0,1,0,0,1,0,0,0
0.9439,1,0.39558232931726905,0.3333333333333333,1,0,0,0,1,0,1,0,0
0.4086,1,0.39558232931726905,0.3,1,0,1,0,0,0,1,0,0
0.875,1,0.3125,0.3553299492385787,1,0,1,0,0,0,1,0,0
0.9104,1,0.3,0.3553299492385787,1,0,0,0,1,0,0,1,0
-0.9814,0,0.25,0.3553299492385787,1,0,1,0,0,0,1,0,0
0.7255,1,1.0,0.4513888888888889,1,0,1,0,0,1,0,0,0
0.9848,1,0.44878048780487806,0.6666666666666666,1,0,1,0,0,1,0,0,0
0.8499,0,0.23809523809523808,0.3333333333333333,1,0,0,1,0,1,0,0,0
0.8209,0,0.07142857142857142,0.4668192219679634,1,1,0,0,0,0,1,0,0
-0.9073,0,0.5223367697594502,0.3,1,0,0,1,0,0,1,0,0
0.9887,1,0.39558232931726905,1.0,1,1,0,0,0,0,0,0,1
0.9821,1,0.5223367697594502,1.0,1,0,1,0,0,1,0,0,0
0.9898,1,0.44878048780487806,1.0,1,0,0,1,0,0,1,0,0
0.9776,1,0.39558232931726905,1.0,1,0,1,0,0,0,1,0,0
-0.6805,0,0.39558232931726905,0.23529411764705882,1,0,0,0,1,1,0,0,0
-0.367,0,0.5,0.2857142857142857,1,0,0,1,0,0,1,0,0
-0.1796,0,0.2,0.2,1,0,0,0,1,0,1,0,0
-0.5038,0,0.0,0.4513888888888889,1,0,1,0,0,0,1,0,0
-0.4939,0,0.39558232931726905,0.23529411764705882,1,0,0,0,1,0,1,0,0
-0.7213,0,0.44878048780487806,0.0,1,0,1,0,0,1,0,0,0
0.991,1,0.5555555555555556,0.4668192219679634,1,1,0,0,0,0,0,0,1
0.9571,1,0.5,0.4513888888888889,1,0,0,0,1,1,0,0,0
0.9949,1,0.44878048780487806,0.3333333333333333,1,0,0,0,1,1,0,0,0
0.6698,1,0.5,0.38461538461538464,1,0,0,0,1,0,0,1,0
-0.1842,0,0.39558232931726905,0.0,1,1,0,0,0,1,0,0,0
0.8947,1,0.44878048780487806,0.4444444444444444,1,0,0,0,1,1,0,0,0
0.8613,1,0.5,0.4513888888888889,1,0,1,0,0,1,0,0,0
0.5879,1,0.5,0.7647058823529411,1,1,0,0,0,0,1,0,0
0.7033,1,0.39558232931726905,0.25,1,0,0,0,1,0,1,0,0
-0.5023,0,0.5223367697594502,0.5,1,0,0,1,0,0,0,0,1
0.5165,0,0.39558232931726905,0.18181818181818182,1,0,1,0,0,0,1,0,0
0.9192,1,0.8,0.4668192219679634,1,0,0,0,1,0,1,0,0
0.5719,1,0.4375,1.0,1,0,1,0,0,1,0,0,0
-0.9524,0,0.5223367697594502,0.3,1,0,0,0,1,0,1,0,0
0.1406,0,0.39558232931726905,0.29411764705882354,1,0,1,0,0,0,1,0,0
-0.747,0,0.39558232931726905,0.4,1,1,0,0,0,1,0,0,0
-0.7828,0,0.39558232931726905,0.0,1,0,0,1,0,0,1,0,0
0.6486,0,0.42857142857142855,0.4668192219679634,1,0,1,0,0,0,1,0,0
-0.9254,1,0.5223367697594502,0.5625,1,1,0,0,0,0,0,1,0
-0.9585,0,0.2222222222222222,0.38461538461538464,1,0,1,0,0,0,1,0,0
-0.9535,0,0.4444444444444444,0.4668192219679634,1,0,0,1,0,0,1,0,0
-0.2973,0,0.6470588235294118,0.3553299492385787,1,0,1,0,0,0,1,0,0
-0.9621,0,0.25,0.4513888888888889,1,0,1,0,0,1,0,0,0
0.9885,1,0.7272727272727273,0.3157894736842105,1,0,0,0,1,0,0,0,1
0.9783,1,0.7272727272727273,0.4668192219679634,1,0,0,0,1,1,0,0,0
0.9869,1,1.0,0.3553299492385787,1,0,0,0,1,0,0,0,1
0.885,0,0.5,0.3553299492385787,1,0,1,0,0,1,0,0,0
0.9714,1,0.44878048780487806,0.8571428571428571,1,0,1,0,0,1,0,0,0
0.7498,0,0.39558232931726905,0.35,1,1,0,0,0,0,0,1,0
-0.9086,0,0.0,0.3553299492385787,1,1,0,0,0,0,1,0,0
-0.6429,0,0.3,0.375,1,0,0,1,0,0,1,0,0
-0.8895,0,0.5,0.4668192219679634,1,1,0,0,0,1,0,0,0
0.9877,1,0.5223367697594502,0.2727272727272727,1,0,1,0,0,1,0,0,0
-0.6539,0,0.39558232931726905,0.56,1,0,0,0,1,0,1,0,0
-0.0027,0,0.5,0.3553299492385787,1,0,1,0,0,0,0,0,1
0.9044,0,0.39558232931726905,0.2857142857142857,1,1,0,0,0,0,1,0,0
-0.3369,1,0.6,0.4,1,0,1,0,0,0,1,0,0
-0.4939,1,0.5223367697594502,0.5,1,0,0,0,1,0,1,0,0
-0.8745,0,0.39558232931726905,0.56,1,0,1,0,0,1,0,0,0
-0.9872,0,0.2962962962962963,0.3553299492385787,0,0,1,0,0,0,0,0,1
0.6843,0,0.3333333333333333,0.3553299492385787,0,0,1,0,0,0,1,0,0
-0.8458,0,0.4583333333333333,0.4668192219679634,1,0,1,0,0,1,0,0,0
0.5719,0,0.44878048780487806,0.0,1,0,0,0,1,0,1,0,0
0.9924,1,0.6470588235294118,0.3553299492385787,1,0,0,0,1,0,0,0,1
0.9889,1,0.39558232931726905,0.38461538461538464,0,0,1,0,0,0,1,0,0
-0.7026,0,0.2,0.35,1,1,0,0,0,0,0,1,0
0.984,1,0.5223367697594502,1.0,1,0,1,0,0,1,0,0,0
-0.921,0,0.5,0.4513888888888889,1,0,1,0,0,0,1,0,0
-0.8616,0,0.5384615384615384,0.3553299492385787,1,1,0,0,0,1,0,0,0
0.9958,1,0.6666666666666666,0.5,1,0,0,0,1,1,0,0,0
0.4318,0,0.39558232931726905,0.5,1,0,0,0,1,0,1,0,0
-0.9366,0,0.39558232931726905,0.18181818181818182,1,0,0,0,1,0,1,0,0
0.9732,1,0.39558232931726905,0.4666666666666667,1,0,1,0,0,0,0,1,0
0.4854,0,0.25,0.25,1,0,0,0,1,0,0,1,0
-0.9464,0,0.5,0.4513888888888889,1,0,0,0,1,0,1,0,0
0.128,0,0.0,0.0,1,1,0,0,0,0,1,0,0
-0.4019,0,0.39558232931726905,0.29411764705882354,1,0,1,0,0,0,1,0,0
-0.9883,0,0.2962962962962963,0.4668192219679634,1,1,0,0,0,1,0,0,0
-0.3903,0,0.5223367697594502,0.0,1,0,0,1,0,0,1,0,0
0.9914,1,0.4666666666666667,0.4668192219679634,1,1,0,0,0,0,0,1,0
0.7955,1,0.5223367697594502,0.5,1,0,0,0,1,0,1,0,0
-0.886,0,0.25,0.6666666666666666,1,0,1,0,0,0,1,0,0
-0.6369,0,0.0,0.4513888888888889,1,0,1,0,0,0,1,0,0
0.9571,0,0.6666666666666666,0.3553299492385787,1,0,1,0,0,0,0,0,1
0.943,0,0.24,0.3553299492385787,1,1,0,0,0,0,1,0,0
0.9953,0,0.125,0.3553299492385787,1,1,0,0,0,0,1,0,0
0.7603,1,0.4,0.4513888888888889,1,0,1,0,0,1,0,0,0
-0.4215,0,0.5,0.4513888888888889,1,0,0,0,1,0,1,0,0
0.8206,1,0.8,0.3553299492385787,1,1,0,0,0,0,1,0,0
0.6096,1,0.39558232931726905,1.0,1,0,0,0,1,0,1,0,0
0.2297,0,0.4583333333333333,0.3553299492385787,1,1,0,0,0,1,0,0,0
0.8006,1,0.6666666666666666,0.25,1,0,1,0,0,0,1,0,0
-0.693,0,0.39558232931726905,0.5555555555555556,1,0,0,0,1,0,0,1,0
0.8021,1,0.6666666666666666,0.5,1,0,0,0,1,0,1,0,0
-0.7579,0,0.39558232931726905,0.16666666666666666,1,0,0,0,1,0,1,0,0
-0.8217,1,0.16666666666666666,0.23529411764705882,1,0,0,0,1,0,1,0,0
0.9636,1,0.375,0.4668192219679634,1,1,0,0,0,1,0,0,0
-0.2732,0,0.5223367697594502,0.0,1,0,0,0,1,0,1,0,0
-0.8424,0,0.6,0.4668192219679634,1,0,1,0,0,0,1,0,0
0.9094,1,0.39558232931726905,1.0,1,1,0,0,0,1,0,0,0
0.1714,0,0.6,0.4668192219679634,1,0,0,0,1,0,1,0,0
0.6705,1,0.75,0.4,1,0,0,0,1,0,1,0,0
0.9639,1,0.3,0.4668192219679634,1,0,0,0,1,0,1,0,0
-0.1451,1,0.21428571428571427,0.3333333333333333,1,0,1,0,0,0,1,0,0
0.9319,1,0.5384615384615384,0.3553299492385787,1,0,1,0,0,1,0,0,0
0.9834,1,0.2962962962962963,0.4668192219679634,1,0,0,0,1,1,0,0,0
-0.8642,0,0.0,0.2857142857142857,1,0,0,0,1,0,0,0,1
0.6812,1,0.6,0.4668192219679634,1,0,0,1,0,1,0,0,0
-0.903,0,0.5223367697594502,0.35,1,0,0,0,1,0,0,0,1
0.9423,1,0.5,0.3553299492385787,1,1,0,0,0,1,0,0,0
-0.822,0,0.5,0.4513888888888889,1,0,0,0,1,0,1,0,0
0.7803,0,0.24,0.3333333333333333,1,1,0,0,0,1,0,0,0
0.2382,0,0.39558232931726905,0.125,1,0,1,0,0,0,1,0,0
-0.34,0,0.5,0.4513888888888889,1,1,0,0,0,0,1,0,0
0.9474,1,0.39558232931726905,0.6666666666666666,1,0,0,1,0,1,0,0,0
-0.8869,0,0.3333333333333333,0.4513888888888889,1,0,1,0,0,1,0,0,0
-0.7096,0,0.5223367697594502,0.25,1,1,0,0,0,1,0,0,0
-0.8126,0,0.5,0.3553299492385787,1,1,0,0,0,1,0,0,0
0.1993,0,0.39558232931726905,0.0,1,1,0,0,0,1,0,0,0
0.9659,1,0.25,0.2857142857142857,1,0,0,0,1,0,1,0,0
0.0,0,0.44878048780487806,0.4166666666666667,1,0,1,0,0,0,1,0,0
0.3421,0,0.5223367697594502,0.16666666666666666,1,0,0,0,1,0,1,0,0
-0.7205,0,0.39558232931726905,0.0,1,1,0,0,0,1,0,0,0
-0.5572,0,0.07142857142857142,0.3553299492385787,1,1,0,0,0,0,1,0,0
-0.9249,0,0.2962962962962963,0.3553299492385787,1,0,0,1,0,0,0,0,1
-0.717,0,0.5,0.2857142857142857,1,1,0,0,0,0,1,0,0
-0.7166,0,0.0,0.4513888888888889,1,0,0,0,1,0,1,0,0
-0.9726,1,1.0,0.4668192219679634,1,0,0,1,0,0,0,0,1
-0.8872,0,0.2,0.0,1,0,1,0,0,0,0,0,1
0.9263,0,0.4,0.4668192219679634,1,0,1,0,0,0,1,0,0
0.921,0,0.5223367697594502,0.35714285714285715,1,0,0,1,0,0,1,0,0
-0.0548,0,0.39558232931726905,0.0,1,0,0,0,1,0,1,0,0
0.9866,1,0.5223367697594502,1.0,1,0,0,1,0,0,0,0,1
0.9469,0,0.5,0.4513888888888889,1,0,1,0,0,1,0,0,0
0.2617,1,1.0,0.4513888888888889,1,0,1,0,0,1,0,0,0
0.9621,1,0.4666666666666667,0.4668192219679634,1,0,0,1,0,1,0,0,0
-0.8774,0,0.39558232931726905,0.0,1,0,1,0,0,0,1,0,0
0.9171,1,0.3333333333333333,0.4513888888888889,1,0,0,0,1,0,1,0,0
0.8176,1,0.5223367697594502,0.75,1,1,0,0,0,0,1,0,0
0.9863,1,0.39558232931726905,1.0,1,0,0,0,1,0,0,1,0
0.5719,0,0.4583333333333333,0.3553299492385787,1,0,0,1,0,0,1,0,0
-0.0991,0,0.44878048780487806,0.0,1,0,0,1,0,1,0,0,0
-0.7127,0,0.39558232931726905,0.0,1,0,0,0,1,0,1,0,0
0.5023,1,0.4,0.5,1,0,0,0,1,0,1,0,0
-0.6907,0,0.25,0.5,1,0,0,0,1,0,1,0,0
0.875,1,0.44878048780487806,1.0,1,0,1,0,0,1,0,0,0
-0.0675,0,0.0,0.4668192219679634,1,1,0,0,0,1,0,0,0
0.9577,1,0.39558232931726905,1.0,1,0,0,1,0,1,0,0,0
0.9608,1,0.5223367697594502,0.2,1,0,0,0,1,0,1,0,0
0.7407,0,0.5223367697594502,0.75,1,0,0,0,1,0,1,0,0
-0.3818,0,0.21428571428571427,0.3553299492385787,1,1,0,0,0,1,0,0,0
0.9169,1,0.4,0.3553299492385787,1,0,1,0,0,1,0,0,0
0.412,1,0.39558232931726905,0.8,1,0,1,0,0,1,0,0,0
-0.9631,0,0.21428571428571427,0.3553299492385787,1,0,1,0,0,0,1,0,0
0.0772,0,0.6,0.4668192219679634,1,0,0,0,1,0,1,0,0
0.3703,0,0.5223367697594502,0.0,1,1,0,0,0,0,0,1,0
0.1476,1,0.5,0.5,0,0,0,0,1,0,1,0,0
0.7615,1,0.39558232931726905,0.5,1,0,0,0,1,0,1,0,0
-0.8819,0,0.25,0.3553299492385787,1,1,0,0,0,0,1,0,0
0.7966,1,0.6,0.3553299492385787,1,1,0,0,0,1,0,0,0
-0.5996,0,0.5714285714285714,0.3553299492385787,1,0,0,0,1,0,1,0,0
0.967,1,0.5,0.4668192219679634,1,1,0,0,0,0,1,0,0
-0.3612,0,0.24,0.4668192219679634,1,1,0,0,0,0,0,0,1
-0.0516,0,0.3,0.75,1,1,0,0,0,1,0,0,0
0.9582,1,0.5223367697594502,0.6,1,0,0,0,1,0,1,0,0
-0.6705,0,0.39558232931726905,0.5,1,1,0,0,0,1,0,0,0
0.8167,1,0.25,0.4668192219679634,1,0,0,0,1,0,0,0,1
-0.5898,0,0.39558232931726905,0.3333333333333333,1,0,1,0,0,0,0,1,0
-0.34,0,0.39558232931726905,0.18181818181818182,1,0,1,0,0,1,0,0,0
0.9809,0,0.0,0.4513888888888889,1,0,1,0,0,0,1,0,0
-0.97,0,0.3,0.4668192219679634,1,1,0,0,0,1,0,0,0
-0.3407,1,0.21428571428571427,0.3553299492385787,1,0,0,0,1,0,1,0,0
0.5279,0,0.5223367697594502,0.38461538461538464,1,0,1,0,0,0,0,0,1
0.8954,1,0.39558232931726905,1.0,1,0,0,0,1,0,1,0,0
0.8525,0,0.3793103448275862,0.5,1,0,1,0,0,1,0,0,0
0.6921,0,0.5223367697594502,0.25,1,1,0,0,0,0,1,0,0
-0.9498,0,0.5,0.3333333333333333,1,0,0,0,1,0,1,0,0
-0.8604,0,0.39558232931726905,0.2857142857142857,1,1,0,0,0,1,0,0,0
0.9699,1,0.44878048780487806,0.4666666666666667,1,0,1,0,0,0,1,0,0
0.1884,0,0.09090909090909091,0.4668192219679634,1,0,1,0,0,0,1,0,0
0.893,1,0.5,0.4668192219679634,1,0,0,0,1,1,0,0,0
0.8588,1,0.3333333333333333,0.3553299492385787,1,0,0,0,1,1,0,0,0
-0.8207,0,0.5833333333333334,0.4513888888888889,1,0,0,0,1,0,1,0,0
0.9481,1,0.39558232931726905,0.56,1,0,0,0,1,0,1,0,0
-0.717,1,0.3,0.3333333333333333,1,1,0,0,0,1,0,0,0
0.6702,0,0.35714285714285715,0.3333333333333333,1,0,0,0,1,0,0,0,1
-0.8179,0,0.39558232931726905,0.0,1,1,0,0,0,0,1,0,0
0.927,0,0.0,0.3553299492385787,1,0,1,0,0,1,0,0,0
